Id,Date,RawTemp,Temperature,RawAct,Activity
66,2021-09-29 06:03:00,376,23.11,0,0
66,2021-09-29 06:13:00,377,23.17,0,0
66,2021-09-29 06:23:00,376,23.11,0,0
66,2021-09-29 06:33:00,377,23.17,0,0
66,2021-09-29 06:43:00,377,23.17,0,0
66,2021-09-29 06:53:00,377,23.17,0,0
66,2021-09-29 07:03:00,377,23.17,0,0
66,2021-09-29 07:13:00,377,23.17,0,0
66,2021-09-29 07:23:00,377,23.17,0,0
66,2021-09-29 07:33:00,378,23.23,0,0
66,2021-09-29 07:43:00,377,23.17,0,0
66,2021-09-29 07:53:00,377,23.17,9,1.5
66,2021-09-29 08:03:00,371,22.8,1,0.1
66,2021-09-29 08:13:00,369,22.67,0,0
66,2021-09-29 08:23:00,370,22.74,3,0.5
66,2021-09-29 08:33:00,373,22.92,0,0
66,2021-09-29 08:43:00,375,23.05,0,0
66,2021-09-29 08:53:00,377,23.17,0,0
66,2021-09-29 09:03:00,379,23.3,0,0
66,2021-09-29 09:13:00,380,23.36,0,0
66,2021-09-29 09:23:00,380,23.36,0,0
66,2021-09-29 09:33:00,381,23.42,10,1.6
66,2021-09-29 09:43:00,383,23.55,0,0
66,2021-09-29 09:53:00,384,23.61,0,0
66,2021-09-29 10:03:00,384,23.61,3,0.5
66,2021-09-29 10:13:00,385,23.67,5,0.8
66,2021-09-29 10:23:00,385,23.67,0,0
66,2021-09-29 10:33:00,386,23.73,0,0
66,2021-09-29 10:43:00,387,23.8,11,1.8
66,2021-09-29 10:53:00,386,23.73,52,8.6
66,2021-09-29 11:03:00,532,32.83,171,28.5
66,2021-09-29 11:13:00,552,34.08,357,59.5
66,2021-09-29 11:23:00,557,34.39,288,48
66,2021-09-29 11:33:00,557,34.39,197,32.8
66,2021-09-29 11:43:00,568,35.08,331,55.1
66,2021-09-29 11:53:00,546,33.71,452,75.3
66,2021-09-29 12:03:00,536,33.08,513,85.5
66,2021-09-29 12:13:00,505,31.15,444,74
66,2021-09-29 12:23:00,483,29.78,502,83.6
66,2021-09-29 12:33:00,471,29.03,473,78.8
66,2021-09-29 12:43:00,460,28.35,471,78.5
66,2021-09-29 12:53:00,450,27.72,535,89.1
66,2021-09-29 13:03:00,441,27.16,480,80
66,2021-09-29 13:13:00,433,26.66,511,85.1
66,2021-09-29 13:23:00,429,26.41,514,85.6
66,2021-09-29 13:33:00,427,26.29,446,74.3
66,2021-09-29 13:43:00,424,26.1,471,78.5
66,2021-09-29 13:53:00,423,26.04,513,85.5
66,2021-09-29 14:03:00,423,26.04,466,77.6
66,2021-09-29 14:13:00,422,25.98,544,90.6
66,2021-09-29 14:23:00,423,26.04,464,77.3
66,2021-09-29 14:33:00,423,26.04,509,84.8
66,2021-09-29 14:43:00,423,26.04,435,72.5
66,2021-09-29 14:53:00,424,26.1,431,71.8
66,2021-09-29 15:03:00,424,26.1,549,91.5
66,2021-09-29 15:13:00,426,26.23,480,80
66,2021-09-29 15:23:00,424,26.1,497,82.8
66,2021-09-29 15:33:00,425,26.16,452,75.3
66,2021-09-29 15:43:00,425,26.16,350,58.3
66,2021-09-29 15:53:00,427,26.29,398,66.3
66,2021-09-29 16:03:00,425,26.16,523,87.1
66,2021-09-29 16:13:00,426,26.23,420,70
66,2021-09-29 16:23:00,424,26.1,483,80.5
66,2021-09-29 16:33:00,426,26.23,478,79.6
66,2021-09-29 16:43:00,428,26.35,453,75.5
66,2021-09-29 16:53:00,430,26.48,467,77.8
66,2021-09-29 17:03:00,427,26.29,394,65.6
66,2021-09-29 17:13:00,428,26.35,454,75.6
66,2021-09-29 17:23:00,427,26.29,339,56.5
66,2021-09-29 17:33:00,428,26.35,302,50.3
66,2021-09-29 17:43:00,430,26.48,267,44.5
66,2021-09-29 17:53:00,428,26.35,373,62.1
66,2021-09-29 18:03:00,428,26.35,404,67.3
66,2021-09-29 18:13:00,427,26.29,335,55.8
66,2021-09-29 18:23:00,427,26.29,238,39.6
66,2021-09-29 18:33:00,426,26.23,355,59.1
66,2021-09-29 18:43:00,424,26.1,378,63
66,2021-09-29 18:53:00,424,26.1,286,47.6
66,2021-09-29 19:03:00,427,26.29,225,37.5
66,2021-09-29 19:13:00,428,26.35,262,43.6
66,2021-09-29 19:23:00,426,26.23,306,51
66,2021-09-29 19:33:00,431,26.54,254,42.3
66,2021-09-29 19:43:00,433,26.66,196,32.6
66,2021-09-29 19:53:00,435,26.79,261,43.5
66,2021-09-29 20:03:00,436,26.85,222,37
66,2021-09-29 20:13:00,436,26.85,220,36.6
66,2021-09-29 20:23:00,437,26.91,258,43
66,2021-09-29 20:33:00,437,26.91,211,35.1
66,2021-09-29 20:43:00,435,26.79,219,36.5
66,2021-09-29 20:53:00,436,26.85,223,37.1
66,2021-09-29 21:03:00,437,26.91,292,48.6
66,2021-09-29 21:13:00,435,26.79,194,32.3
66,2021-09-29 21:23:00,437,26.91,205,34.1
66,2021-09-29 21:33:00,437,26.91,198,33
66,2021-09-29 21:43:00,438,26.97,209,34.8
66,2021-09-29 21:53:00,439,27.04,269,44.8
66,2021-09-29 22:03:00,442,27.22,231,38.5
66,2021-09-29 22:13:00,443,27.29,301,50.1
66,2021-09-29 22:23:00,446,27.47,147,24.5
66,2021-09-29 22:33:00,449,27.66,151,25.1
66,2021-09-29 22:43:00,453,27.91,123,20.5
66,2021-09-29 22:53:00,453,27.91,219,36.5
66,2021-09-29 23:03:00,457,28.16,128,21.3
66,2021-09-29 23:13:00,458,28.22,238,39.6
66,2021-09-29 23:23:00,464,28.6,163,27.1
66,2021-09-29 23:33:00,469,28.91,181,30.1
66,2021-09-29 23:43:00,472,29.09,97,16.1
66,2021-09-29 23:53:00,474,29.22,92,15.3
66,2021-09-30 00:03:00,481,29.66,74,12.3
66,2021-09-30 00:13:00,487,30.03,57,9.5
66,2021-09-30 00:23:00,494,30.47,65,10.8
66,2021-09-30 00:33:00,497,30.65,38,6.3
66,2021-09-30 00:43:00,503,31.03,51,8.5
66,2021-09-30 00:53:00,509,31.4,18,3
66,2021-09-30 01:03:00,518,31.96,17,2.8
66,2021-09-30 01:13:00,523,32.27,45,7.5
66,2021-09-30 01:23:00,529,32.65,94,15.6
66,2021-09-30 01:33:00,538,33.21,479,79.8
66,2021-09-30 01:43:00,542,33.46,73,12.1
66,2021-09-30 01:53:00,550,33.96,124,20.6
66,2021-09-30 02:03:00,556,34.33,125,20.8
66,2021-09-30 02:13:00,559,34.52,26,4.3
66,2021-09-30 02:23:00,562,34.71,15,2.5
66,2021-09-30 02:33:00,570,35.2,28,4.6
66,2021-09-30 02:43:00,578,35.7,52,8.6
66,2021-09-30 02:53:00,589,36.39,414,69
66,2021-09-30 03:03:00,592,36.58,87,14.5
66,2021-09-30 03:13:00,588,36.33,419,69.8
66,2021-09-30 03:23:00,590,36.45,318,53
66,2021-09-30 03:33:00,595,36.76,440,73.3
66,2021-09-30 03:43:00,599,37.01,317,52.8
66,2021-09-30 03:53:00,600,37.07,334,55.6
66,2021-09-30 04:03:00,602,37.2,137,22.8
66,2021-09-30 04:13:00,603,37.26,344,57.3
66,2021-09-30 04:23:00,604,37.32,313,52.1
66,2021-09-30 04:33:00,604,37.32,359,59.8
66,2021-09-30 04:43:00,607,37.51,322,53.6
66,2021-09-30 04:53:00,608,37.57,243,40.5
66,2021-09-30 05:03:00,607,37.51,221,36.8
66,2021-09-30 05:13:00,606,37.45,265,44.1
66,2021-09-30 05:23:00,608,37.57,347,57.8
66,2021-09-30 05:33:00,608,37.57,474,79
66,2021-09-30 05:43:00,611,37.76,307,51.1
66,2021-09-30 05:53:00,610,37.7,124,20.6
66,2021-09-30 06:03:00,611,37.76,61,10.1
66,2021-09-30 06:13:00,610,37.7,73,12.1
66,2021-09-30 06:23:00,612,37.82,92,15.3
66,2021-09-30 06:33:00,612,37.82,327,54.5
66,2021-09-30 06:43:00,612,37.82,166,27.6
66,2021-09-30 06:53:00,611,37.76,455,75.8
66,2021-09-30 07:03:00,600,37.07,412,68.6
66,2021-09-30 07:13:00,595,36.76,382,63.6
66,2021-09-30 07:23:00,601,37.14,152,25.3
66,2021-09-30 07:33:00,607,37.51,141,23.5
66,2021-09-30 07:43:00,608,37.57,89,14.8
66,2021-09-30 07:53:00,608,37.57,53,8.8
66,2021-09-30 08:03:00,611,37.76,127,21.1
66,2021-09-30 08:13:00,608,37.57,63,10.5
66,2021-09-30 08:23:00,608,37.57,242,40.3
66,2021-09-30 08:33:00,609,37.64,212,35.3
66,2021-09-30 08:43:00,609,37.64,127,21.1
66,2021-09-30 08:53:00,610,37.7,239,39.8
66,2021-09-30 09:03:00,610,37.7,336,56
66,2021-09-30 09:13:00,608,37.57,252,42
66,2021-09-30 09:23:00,610,37.7,401,66.8
66,2021-09-30 09:33:00,611,37.76,301,50.1
66,2021-09-30 09:43:00,615,38.01,484,80.6
66,2021-09-30 09:53:00,613,37.88,514,85.6
66,2021-09-30 10:03:00,611,37.76,184,30.6
66,2021-09-30 10:13:00,609,37.64,188,31.3
66,2021-09-30 10:23:00,609,37.64,345,57.5
66,2021-09-30 10:33:00,610,37.7,491,81.8
66,2021-09-30 10:43:00,612,37.82,551,91.8
66,2021-09-30 10:53:00,614,37.95,289,48.1
66,2021-09-30 11:03:00,614,37.95,131,21.8
66,2021-09-30 11:13:00,614,37.95,176,29.3
66,2021-09-30 11:23:00,614,37.95,185,30.8
66,2021-09-30 11:33:00,613,37.88,39,6.5
66,2021-09-30 11:43:00,612,37.82,86,14.3
66,2021-09-30 11:53:00,609,37.64,372,62
66,2021-09-30 12:03:00,610,37.7,225,37.5
66,2021-09-30 12:13:00,610,37.7,91,15.1
66,2021-09-30 12:23:00,609,37.64,50,8.3
66,2021-09-30 12:33:00,609,37.64,36,6
66,2021-09-30 12:43:00,607,37.51,87,14.5
66,2021-09-30 12:53:00,610,37.7,173,28.8
66,2021-09-30 13:03:00,612,37.82,145,24.1
66,2021-09-30 13:13:00,613,37.88,189,31.5
66,2021-09-30 13:23:00,613,37.88,57,9.5
66,2021-09-30 13:33:00,608,37.57,219,36.5
66,2021-09-30 13:43:00,605,37.39,299,49.8
66,2021-09-30 13:53:00,609,37.64,256,42.6
66,2021-09-30 14:03:00,616,38.07,180,30
66,2021-09-30 14:13:00,617,38.13,95,15.8
66,2021-09-30 14:23:00,620,38.32,437,72.8
66,2021-09-30 14:33:00,618,38.2,538,89.6
66,2021-09-30 14:43:00,614,37.95,433,72.1
66,2021-09-30 14:53:00,618,38.2,563,93.8
66,2021-09-30 15:03:00,622,38.45,562,93.6
66,2021-09-30 15:13:00,616,38.07,152,25.3
66,2021-09-30 15:23:00,614,37.95,376,62.6
66,2021-09-30 15:33:00,611,37.76,437,72.8
66,2021-09-30 15:43:00,610,37.7,161,26.8
66,2021-09-30 15:53:00,612,37.82,189,31.5
66,2021-09-30 16:03:00,614,37.95,358,59.6
66,2021-09-30 16:13:00,612,37.82,388,64.6
66,2021-09-30 16:23:00,614,37.95,400,66.6
66,2021-09-30 16:33:00,614,37.95,192,32
66,2021-09-30 16:43:00,613,37.88,294,49
66,2021-09-30 16:53:00,611,37.76,416,69.3
66,2021-09-30 17:03:00,612,37.82,177,29.5
66,2021-09-30 17:13:00,613,37.88,128,21.3
66,2021-09-30 17:23:00,617,38.13,278,46.3
66,2021-09-30 17:33:00,612,37.82,400,66.6
66,2021-09-30 17:43:00,613,37.88,179,29.8
66,2021-09-30 17:53:00,612,37.82,133,22.1
66,2021-09-30 18:03:00,611,37.76,167,27.8
66,2021-09-30 18:13:00,613,37.88,90,15
66,2021-09-30 18:23:00,612,37.82,248,41.3
66,2021-09-30 18:33:00,612,37.82,226,37.6
66,2021-09-30 18:43:00,615,38.01,289,48.1
66,2021-09-30 18:53:00,612,37.82,474,79
66,2021-09-30 19:03:00,611,37.76,346,57.6
66,2021-09-30 19:13:00,616,38.07,295,49.1
66,2021-09-30 19:23:00,619,38.26,161,26.8
66,2021-09-30 19:33:00,616,38.07,97,16.1
66,2021-09-30 19:43:00,611,37.76,25,4.1
66,2021-09-30 19:53:00,610,37.7,9,1.5
66,2021-09-30 20:03:00,609,37.64,30,5
66,2021-09-30 20:13:00,608,37.57,68,11.3
66,2021-09-30 20:23:00,610,37.7,39,6.5
66,2021-09-30 20:33:00,613,37.88,51,8.5
66,2021-09-30 20:43:00,610,37.7,150,25
66,2021-09-30 20:53:00,610,37.7,90,15
66,2021-09-30 21:03:00,610,37.7,67,11.1
66,2021-09-30 21:13:00,608,37.57,55,9.1
66,2021-09-30 21:23:00,609,37.64,14,2.3
66,2021-09-30 21:33:00,612,37.82,392,65.3
66,2021-09-30 21:43:00,615,38.01,409,68.1
66,2021-09-30 21:53:00,615,38.01,188,31.3
66,2021-09-30 22:03:00,614,37.95,401,66.8
66,2021-09-30 22:13:00,617,38.13,475,79.1
66,2021-09-30 22:23:00,618,38.2,114,19
66,2021-09-30 22:33:00,619,38.26,188,31.3
66,2021-09-30 22:43:00,618,38.2,239,39.8
66,2021-09-30 22:53:00,618,38.2,98,16.3
66,2021-09-30 23:03:00,614,37.95,104,17.3
66,2021-09-30 23:13:00,613,37.88,44,7.3
66,2021-09-30 23:23:00,612,37.82,107,17.8
66,2021-09-30 23:33:00,613,37.88,114,19
66,2021-09-30 23:43:00,621,38.38,480,80
66,2021-09-30 23:53:00,623,38.51,514,85.6
66,2021-10-01 00:03:00,620,38.32,578,96.3
66,2021-10-01 00:13:00,612,37.82,585,97.5
66,2021-10-01 00:23:00,625,38.63,408,68
66,2021-10-01 00:33:00,622,38.45,164,27.3
66,2021-10-01 00:43:00,616,38.07,218,36.3
66,2021-10-01 00:53:00,615,38.01,403,67.1
66,2021-10-01 01:03:00,612,37.82,503,83.8
66,2021-10-01 01:13:00,614,37.95,590,98.3
66,2021-10-01 01:23:00,620,38.32,575,95.8
66,2021-10-01 01:33:00,621,38.38,594,99
66,2021-10-01 01:43:00,622,38.45,434,72.3
66,2021-10-01 01:53:00,616,38.07,120,20
66,2021-10-01 02:03:00,613,37.88,209,34.8
66,2021-10-01 02:13:00,613,37.88,181,30.1
66,2021-10-01 02:23:00,612,37.82,325,54.1
66,2021-10-01 02:33:00,612,37.82,115,19.1
66,2021-10-01 02:43:00,613,37.88,249,41.5
66,2021-10-01 02:53:00,612,37.82,178,29.6
66,2021-10-01 03:03:00,612,37.82,263,43.8
66,2021-10-01 03:13:00,611,37.76,148,24.6
66,2021-10-01 03:23:00,608,37.57,474,79
66,2021-10-01 03:33:00,608,37.57,467,77.8
66,2021-10-01 03:43:00,606,37.45,142,23.6
66,2021-10-01 03:53:00,605,37.39,25,4.1
66,2021-10-01 04:03:00,604,37.32,11,1.8
66,2021-10-01 04:13:00,604,37.32,45,7.5
66,2021-10-01 04:23:00,603,37.26,44,7.3
66,2021-10-01 04:33:00,602,37.2,14,2.3
66,2021-10-01 04:43:00,604,37.32,107,17.8
66,2021-10-01 04:53:00,602,37.2,52,8.6
66,2021-10-01 05:03:00,602,37.2,73,12.1
66,2021-10-01 05:13:00,602,37.2,35,5.8
66,2021-10-01 05:23:00,603,37.26,32,5.3
66,2021-10-01 05:33:00,602,37.2,98,16.3
66,2021-10-01 05:43:00,602,37.2,62,10.3
66,2021-10-01 05:53:00,603,37.26,60,10
66,2021-10-01 06:03:00,603,37.26,22,3.6
66,2021-10-01 06:13:00,604,37.32,127,21.1
66,2021-10-01 06:23:00,603,37.26,91,15.1
66,2021-10-01 06:33:00,602,37.2,54,9
66,2021-10-01 06:43:00,603,37.26,25,4.1
66,2021-10-01 06:53:00,604,37.32,143,23.8
66,2021-10-01 07:03:00,602,37.2,35,5.8
66,2021-10-01 07:13:00,600,37.07,63,10.5
66,2021-10-01 07:23:00,597,36.89,127,21.1
66,2021-10-01 07:33:00,599,37.01,54,9
66,2021-10-01 07:43:00,598,36.95,122,20.3
66,2021-10-01 07:53:00,599,37.01,181,30.1
66,2021-10-01 08:03:00,599,37.01,431,71.8
66,2021-10-01 08:13:00,598,36.95,203,33.8
66,2021-10-01 08:23:00,600,37.07,98,16.3
66,2021-10-01 08:33:00,597,36.89,94,15.6
66,2021-10-01 08:43:00,602,37.2,600,100
66,2021-10-01 08:53:00,603,37.26,459,76.5
66,2021-10-01 09:03:00,602,37.2,394,65.6
66,2021-10-01 09:13:00,605,37.39,552,92
66,2021-10-01 09:23:00,610,37.7,440,73.3
66,2021-10-01 09:33:00,609,37.64,98,16.3
66,2021-10-01 09:43:00,607,37.51,262,43.6
66,2021-10-01 09:53:00,605,37.39,405,67.5
66,2021-10-01 10:03:00,608,37.57,589,98.1
66,2021-10-01 10:13:00,612,37.82,362,60.3
66,2021-10-01 10:23:00,609,37.64,307,51.1
66,2021-10-01 10:33:00,607,37.51,231,38.5
66,2021-10-01 10:43:00,605,37.39,186,31
66,2021-10-01 10:53:00,601,37.14,120,20
66,2021-10-01 11:03:00,596,36.82,249,41.5
66,2021-10-01 11:13:00,600,37.07,402,67
66,2021-10-01 11:23:00,608,37.57,589,98.1
66,2021-10-01 11:33:00,607,37.51,102,17
66,2021-10-01 11:43:00,605,37.39,303,50.5
66,2021-10-01 11:53:00,603,37.26,336,56
66,2021-10-01 12:03:00,603,37.26,265,44.1
66,2021-10-01 12:13:00,602,37.2,177,29.5
66,2021-10-01 12:23:00,601,37.14,187,31.1
66,2021-10-01 12:33:00,601,37.14,155,25.8
66,2021-10-01 12:43:00,602,37.2,186,31
66,2021-10-01 12:53:00,602,37.2,198,33
66,2021-10-01 13:03:00,604,37.32,446,74.3
66,2021-10-01 13:13:00,615,38.01,599,99.8
66,2021-10-01 13:23:00,614,37.95,574,95.6
66,2021-10-01 13:33:00,611,37.76,542,90.3
66,2021-10-01 13:43:00,619,38.26,597,99.5
66,2021-10-01 13:53:00,614,37.95,390,65
66,2021-10-01 14:03:00,613,37.88,99,16.5
66,2021-10-01 14:13:00,610,37.7,11,1.8
66,2021-10-01 14:23:00,608,37.57,165,27.5
66,2021-10-01 14:33:00,613,37.88,517,86.1
66,2021-10-01 14:43:00,618,38.2,505,84.1
66,2021-10-01 14:53:00,613,37.88,409,68.1
66,2021-10-01 15:03:00,610,37.7,140,23.3
66,2021-10-01 15:13:00,611,37.76,137,22.8
66,2021-10-01 15:23:00,610,37.7,86,14.3
66,2021-10-01 15:33:00,606,37.45,33,5.5
66,2021-10-01 15:43:00,613,37.88,485,80.8
66,2021-10-01 15:53:00,625,38.63,596,99.3
66,2021-10-01 16:03:00,624,38.57,586,97.6
66,2021-10-01 16:13:00,631,39.01,598,99.6
66,2021-10-01 16:23:00,626,38.69,577,96.1
66,2021-10-01 16:33:00,620,38.32,496,82.6
66,2021-10-01 16:43:00,619,38.26,434,72.3
66,2021-10-01 16:53:00,618,38.2,325,54.1
66,2021-10-01 17:03:00,618,38.2,208,34.6
66,2021-10-01 17:13:00,622,38.45,367,61.1
66,2021-10-01 17:23:00,630,38.94,394,65.6
66,2021-10-01 17:33:00,628,38.82,374,62.3
66,2021-10-01 17:43:00,625,38.63,438,73
66,2021-10-01 17:53:00,623,38.51,390,65
66,2021-10-01 18:03:00,616,38.07,265,44.1
66,2021-10-01 18:13:00,622,38.45,180,30
66,2021-10-01 18:23:00,623,38.51,318,53
66,2021-10-01 18:33:00,623,38.51,404,67.3
66,2021-10-01 18:43:00,623,38.51,115,19.1
66,2021-10-01 18:53:00,621,38.38,48,8
66,2021-10-01 19:03:00,628,38.82,451,75.1
66,2021-10-01 19:13:00,630,38.94,517,86.1
66,2021-10-01 19:23:00,624,38.57,416,69.3
66,2021-10-01 19:33:00,619,38.26,178,29.6
66,2021-10-01 19:43:00,617,38.13,20,3.3
66,2021-10-01 19:53:00,615,38.01,54,9
66,2021-10-01 20:03:00,613,37.88,32,5.3
66,2021-10-01 20:13:00,616,38.07,94,15.6
66,2021-10-01 20:23:00,616,38.07,263,43.8
66,2021-10-01 20:33:00,614,37.95,79,13.1
66,2021-10-01 20:43:00,613,37.88,107,17.8
66,2021-10-01 20:53:00,613,37.88,399,66.5
66,2021-10-01 21:03:00,629,38.88,537,89.5
66,2021-10-01 21:13:00,625,38.63,532,88.6
66,2021-10-01 21:23:00,621,38.38,334,55.6
66,2021-10-01 21:33:00,617,38.13,76,12.6
66,2021-10-01 21:43:00,615,38.01,21,3.5
66,2021-10-01 21:53:00,611,37.76,171,28.5
66,2021-10-01 22:03:00,608,37.57,128,21.3
66,2021-10-01 22:13:00,605,37.39,34,5.6
66,2021-10-01 22:23:00,603,37.26,20,3.3
66,2021-10-01 22:33:00,607,37.51,98,16.3
66,2021-10-01 22:43:00,607,37.51,96,16
66,2021-10-01 22:53:00,606,37.45,87,14.5
66,2021-10-01 23:03:00,602,37.2,255,42.5
66,2021-10-01 23:13:00,604,37.32,423,70.5
66,2021-10-01 23:23:00,605,37.39,177,29.5
66,2021-10-01 23:33:00,607,37.51,122,20.3
66,2021-10-01 23:43:00,609,37.64,231,38.5
66,2021-10-01 23:53:00,613,37.88,83,13.8
66,2021-10-02 00:03:00,615,38.01,63,10.5
66,2021-10-02 00:13:00,624,38.57,456,76
66,2021-10-02 00:23:00,622,38.45,431,71.8
66,2021-10-02 00:33:00,621,38.38,563,93.8
66,2021-10-02 00:43:00,613,37.88,101,16.8
66,2021-10-02 00:53:00,610,37.7,12,2
66,2021-10-02 01:03:00,605,37.39,24,4
66,2021-10-02 01:13:00,601,37.14,7,1.1
66,2021-10-02 01:23:00,600,37.07,97,16.1
66,2021-10-02 01:33:00,599,37.01,33,5.5
66,2021-10-02 01:43:00,599,37.01,130,21.6
66,2021-10-02 01:53:00,598,36.95,248,41.3
66,2021-10-02 02:03:00,600,37.07,137,22.8
66,2021-10-02 02:13:00,600,37.07,48,8
66,2021-10-02 02:23:00,599,37.01,174,29
66,2021-10-02 02:33:00,597,36.89,226,37.6
66,2021-10-02 02:43:00,599,37.01,191,31.8
66,2021-10-02 02:53:00,604,37.32,229,38.1
66,2021-10-02 03:03:00,609,37.64,160,26.6
66,2021-10-02 03:13:00,610,37.7,425,70.8
66,2021-10-02 03:23:00,619,38.26,378,63
66,2021-10-02 03:33:00,615,38.01,327,54.5
66,2021-10-02 03:43:00,612,37.82,64,10.6
66,2021-10-02 03:53:00,609,37.64,359,59.8
66,2021-10-02 04:03:00,606,37.45,132,22
66,2021-10-02 04:13:00,603,37.26,139,23.1
66,2021-10-02 04:23:00,604,37.32,197,32.8
66,2021-10-02 04:33:00,603,37.26,286,47.6
66,2021-10-02 04:43:00,601,37.14,280,46.6
66,2021-10-02 04:53:00,595,36.76,413,68.8
66,2021-10-02 05:03:00,592,36.58,169,28.1
66,2021-10-02 05:13:00,594,36.7,225,37.5
66,2021-10-02 05:23:00,593,36.64,240,40
66,2021-10-02 05:33:00,591,36.51,190,31.6
66,2021-10-02 05:43:00,588,36.33,184,30.6
66,2021-10-02 05:53:00,580,35.83,173,28.8
66,2021-10-02 06:03:00,581,35.89,56,9.3
66,2021-10-02 06:13:00,587,36.26,326,54.3
66,2021-10-02 06:23:00,602,37.2,264,44
66,2021-10-02 06:33:00,612,37.82,486,81
66,2021-10-02 06:43:00,616,38.07,514,85.6
66,2021-10-02 06:53:00,610,37.7,579,96.5
66,2021-10-02 07:03:00,605,37.39,452,75.3
66,2021-10-02 07:13:00,601,37.14,346,57.6
66,2021-10-02 07:23:00,598,36.95,192,32
66,2021-10-02 07:33:00,598,36.95,591,98.5
66,2021-10-02 07:43:00,593,36.64,486,81
66,2021-10-02 07:53:00,591,36.51,286,47.6
66,2021-10-02 08:03:00,590,36.45,187,31.1
66,2021-10-02 08:13:00,589,36.39,249,41.5
66,2021-10-02 08:23:00,587,36.26,213,35.5
66,2021-10-02 08:33:00,584,36.08,103,17.1
66,2021-10-02 08:43:00,585,36.14,76,12.6
66,2021-10-02 08:53:00,583,36.01,145,24.1
66,2021-10-02 09:03:00,582,35.95,78,13
66,2021-10-02 09:13:00,582,35.95,99,16.5
66,2021-10-02 09:23:00,583,36.01,30,5
66,2021-10-02 09:33:00,584,36.08,33,5.5
66,2021-10-02 09:43:00,582,35.95,83,13.8
66,2021-10-02 09:53:00,583,36.01,146,24.3
66,2021-10-02 10:03:00,584,36.08,120,20
66,2021-10-02 10:13:00,586,36.2,148,24.6
66,2021-10-02 10:23:00,585,36.14,225,37.5
66,2021-10-02 10:33:00,590,36.45,342,57
66,2021-10-02 10:43:00,597,36.89,371,61.8
66,2021-10-02 10:53:00,603,37.26,220,36.6
66,2021-10-02 11:03:00,601,37.14,170,28.3
66,2021-10-02 11:13:00,615,38.01,441,73.5
66,2021-10-02 11:23:00,618,38.2,353,58.8
66,2021-10-02 11:33:00,621,38.38,386,64.3
66,2021-10-02 11:43:00,627,38.76,598,99.6
66,2021-10-02 11:53:00,628,38.82,598,99.6
66,2021-10-02 12:03:00,629,38.88,600,100
66,2021-10-02 12:13:00,623,38.51,591,98.5
66,2021-10-02 12:23:00,616,38.07,399,66.5
66,2021-10-02 12:33:00,605,37.39,319,53.1
66,2021-10-02 12:43:00,599,37.01,227,37.8
66,2021-10-02 12:53:00,591,36.51,58,9.6
66,2021-10-02 13:03:00,587,36.26,89,14.8
66,2021-10-02 13:13:00,592,36.58,196,32.6
66,2021-10-02 13:23:00,590,36.45,162,27
66,2021-10-02 13:33:00,586,36.2,300,50
66,2021-10-02 13:43:00,583,36.01,9,1.5
66,2021-10-02 13:53:00,583,36.01,109,18.1
66,2021-10-02 14:03:00,584,36.08,339,56.5
66,2021-10-02 14:13:00,588,36.33,135,22.5
66,2021-10-02 14:23:00,589,36.39,209,34.8
66,2021-10-02 14:33:00,588,36.33,40,6.6
66,2021-10-02 14:43:00,590,36.45,119,19.8
66,2021-10-02 14:53:00,588,36.33,247,41.1
66,2021-10-02 15:03:00,592,36.58,223,37.1
66,2021-10-02 15:13:00,591,36.51,124,20.6
66,2021-10-02 15:23:00,591,36.51,45,7.5
66,2021-10-02 15:33:00,589,36.39,31,5.1
66,2021-10-02 15:43:00,591,36.51,60,10
66,2021-10-02 15:53:00,586,36.2,108,18
66,2021-10-02 16:03:00,597,36.89,460,76.6
66,2021-10-02 16:13:00,594,36.7,175,29.1
66,2021-10-02 16:23:00,592,36.58,148,24.6
66,2021-10-02 16:33:00,593,36.64,264,44
66,2021-10-02 16:43:00,588,36.33,48,8
66,2021-10-02 16:53:00,589,36.39,142,23.6
66,2021-10-02 17:03:00,584,36.08,126,21
66,2021-10-02 17:13:00,592,36.58,125,20.8
66,2021-10-02 17:23:00,592,36.58,98,16.3
66,2021-10-02 17:33:00,596,36.82,264,44
66,2021-10-02 17:43:00,608,37.57,596,99.3
66,2021-10-02 17:53:00,616,38.07,407,67.8
66,2021-10-02 18:03:00,623,38.51,586,97.6
66,2021-10-02 18:13:00,632,39.07,600,100
66,2021-10-02 18:23:00,629,38.88,599,99.8
66,2021-10-02 18:33:00,627,38.76,599,99.8
66,2021-10-02 18:43:00,625,38.63,595,99.1
66,2021-10-02 18:53:00,625,38.63,592,98.6
66,2021-10-02 19:03:00,623,38.51,594,99
66,2021-10-02 19:13:00,620,38.32,595,99.1
66,2021-10-02 19:23:00,624,38.57,538,89.6
66,2021-10-02 19:33:00,616,38.07,206,34.3
66,2021-10-02 19:43:00,607,37.51,160,26.6
66,2021-10-02 19:53:00,600,37.07,75,12.5
66,2021-10-02 20:03:00,595,36.76,156,26
66,2021-10-02 20:13:00,591,36.51,106,17.6
66,2021-10-02 20:23:00,582,35.95,57,9.5
66,2021-10-02 20:33:00,581,35.89,92,15.3
66,2021-10-02 20:43:00,574,35.45,37,6.1
66,2021-10-02 20:53:00,577,35.64,102,17
66,2021-10-02 21:03:00,575,35.52,55,9.1
66,2021-10-02 21:13:00,586,36.2,109,18.1
66,2021-10-02 21:23:00,595,36.76,468,78
